order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,postal_code,region,person,product_id,category,subcategory,product_name,sales,quantity,discount,profit,returned
CA-2018-158778,2018-09-05,2018-09-09,Standard Class,Dean Braden,Consumer,United States,Philadelphia,19134.0,East,Chuck Magee,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.2460,2,0.30,-19.3382000000000000,
CA-2018-158778,2018-09-05,2018-09-09,Standard Class,Dean Braden,Consumer,United States,Philadelphia,19134.0,East,Chuck Magee,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.8720,3,0.20,0.5903999999999990,
CA-2018-158778,2018-09-05,2018-09-09,Standard Class,Dean Braden,Consumer,United States,Philadelphia,19134.0,East,Chuck Magee,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.2710,3,0.30,-63.3765000000000000,
CA-2018-163804,2018-12-02,2018-12-08,Standard Class,Deborah Brumfield,Home Office,United States,Providence,2908.0,East,Chuck Magee,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4000,5,0.00,582.2320000000000000,
CA-2018-163804,2018-12-02,2018-12-08,Standard Class,Deborah Brumfield,Home Office,United States,Providence,2908.0,East,Chuck Magee,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.9500,5,0.00,176.3860000000000000,
CA-2018-163804,2018-12-02,2018-12-08,Standard Class,Deborah Brumfield,Home Office,United States,Providence,2908.0,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.4200,6,0.00,23.8986000000000000,
CA-2018-133816,2018-05-10,2018-05-13,Second Class,Christopher Schild,Home Office,United States,Philadelphia,19134.0,East,Chuck Magee,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.9880,2,0.40,-123.9980000000000000,
CA-2017-108665,2017-07-06,2017-07-10,Standard Class,Kalyca Meade,Corporate,United States,New York City,10011.0,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.9600,2,0.00,6.7008000000000000,
CA-2017-108665,2017-07-06,2017-07-10,Standard Class,Kalyca Meade,Corporate,United States,New York City,10011.0,East,Chuck Magee,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.8200,3,0.00,63.8862000000000000,
CA-2017-108665,2017-07-06,2017-07-10,Standard Class,Kalyca Meade,Corporate,United States,New York City,10011.0,East,Chuck Magee,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.9500,5,0.00,2.4990000000000000,
CA-2017-108665,2017-07-06,2017-07-10,Standard Class,Kalyca Meade,Corporate,United States,New York City,10011.0,East,Chuck Magee,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,601.6500,5,0.00,156.4290000000000000,
CA-2016-113362,2016-09-14,2016-09-19,Standard Class,Astrea Jones,Consumer,United States,Rochester,14609.0,East,Chuck Magee,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.1500,5,0.00,8.9829999999999900,
CA-2016-113362,2016-09-14,2016-09-19,Standard Class,Astrea Jones,Consumer,United States,Rochester,14609.0,East,Chuck Magee,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.0700,3,0.00,5.0922000000000000,
CA-2017-124653,2017-12-24,2017-12-26,First Class,David Bremer,Corporate,United States,Rochester,14609.0,East,Chuck Magee,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.7900,7,0.00,63.7392000000000000,
CA-2017-124653,2017-12-24,2017-12-26,First Class,David Bremer,Corporate,United States,Rochester,14609.0,East,Chuck Magee,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.9600,2,0.00,6.2208000000000000,
CA-2017-124653,2017-12-24,2017-12-26,First Class,David Bremer,Corporate,United States,Rochester,14609.0,East,Chuck Magee,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.5600,7,0.00,10.3488000000000000,
CA-2019-157413,2019-06-01,2019-06-06,Standard Class,Barry Weirich,Consumer,United States,Philadelphia,19120.0,East,Chuck Magee,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.7440,3,0.20,-77.1267000000000000,
CA-2017-125178,2017-10-03,2017-10-09,Standard Class,Mary Zewe,Corporate,United States,Reading,19601.0,East,Chuck Magee,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.0080,2,0.20,1.5008000000000000,
US-2016-126571,2016-10-11,2016-10-15,Standard Class,Jill Fjeld,Consumer,United States,Philadelphia,19120.0,East,Chuck Magee,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.9040,2,0.20,10.5714000000000000,
US-2016-126571,2016-10-11,2016-10-15,Standard Class,Jill Fjeld,Consumer,United States,Philadelphia,19120.0,East,Chuck Magee,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.4320,3,0.20,67.9833000000000000,
CA-2016-121573,2016-11-03,2016-11-07,Standard Class,Speros Goranitis,Consumer,United States,New York City,10009.0,East,Chuck Magee,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.9600,4,0.00,219.5088000000000000,
CA-2016-121573,2016-11-03,2016-11-07,Standard Class,Speros Goranitis,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.8960,2,0.20,18.3360000000000000,
CA-2016-121573,2016-11-03,2016-11-07,Standard Class,Speros Goranitis,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.8560,2,0.20,2.8478000000000000,
CA-2019-138611,2019-11-14,2019-11-17,Second Class,Clytie Kelty,Consumer,United States,Grove City,43123.0,East,Chuck Magee,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.9400,10,0.40,15.9920000000000000,
CA-2019-138611,2019-11-14,2019-11-17,Second Class,Clytie Kelty,Consumer,United States,Grove City,43123.0,East,Chuck Magee,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.6480,2,0.70,-2.7968000000000000,
US-2017-147739,2017-12-25,2017-12-29,Standard Class,Justin Deggeller,Corporate,United States,Philadelphia,19140.0,East,Chuck Magee,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.1360,4,0.20,-68.3920000000001000,
CA-2018-125815,2018-10-28,2018-11-01,Second Class,Denise Leinenbach,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.4200,3,0.00,5.2164000000000000,
CA-2019-149489,2019-04-24,2019-04-27,First Class,Damala Kotsonis,Corporate,United States,Philadelphia,19143.0,East,Chuck Magee,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.2800,2,0.20,12.4100000000000000,
CA-2019-149489,2019-04-24,2019-04-27,First Class,Damala Kotsonis,Corporate,United States,Philadelphia,19143.0,East,Chuck Magee,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.1880,2,0.70,-0.9900000000000000,
CA-2019-149489,2019-04-24,2019-04-27,First Class,Damala Kotsonis,Corporate,United States,Philadelphia,19143.0,East,Chuck Magee,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.5180,2,0.70,-5.7638000000000000,
CA-2019-124205,2019-09-15,2019-09-19,Standard Class,Theresa Coyne,Corporate,United States,Lakewood,8701.0,East,Chuck Magee,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4000,5,0.00,18.9600000000000000,
CA-2019-124205,2019-09-15,2019-09-19,Standard Class,Theresa Coyne,Corporate,United States,Lakewood,8701.0,East,Chuck Magee,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.9600,4,0.00,143.6288000000000000,
CA-2019-124205,2019-09-15,2019-09-19,Standard Class,Theresa Coyne,Corporate,United States,Lakewood,8701.0,East,Chuck Magee,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.9400,6,0.00,102.9444000000000000,
CA-2019-124205,2019-09-15,2019-09-19,Standard Class,Theresa Coyne,Corporate,United States,Lakewood,8701.0,East,Chuck Magee,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.9600,2,0.00,0E-16,
US-2019-101840,2019-02-06,2019-02-12,Standard Class,Sibella Parks,Corporate,United States,New York City,10024.0,East,Chuck Magee,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.4600,6,0.00,65.9634000000000000,
US-2019-101840,2019-02-06,2019-02-12,Standard Class,Sibella Parks,Corporate,United States,New York City,10024.0,East,Chuck Magee,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.2400,4,0.20,15.6060000000000000,
US-2018-162859,2018-02-15,2018-02-22,Standard Class,Patrick Gardner,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.3520,3,0.20,124.4850000000000000,
US-2018-162859,2018-02-15,2018-02-22,Standard Class,Patrick Gardner,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.7200,4,0.00,3.5752000000000000,
CA-2019-130967,2019-03-10,2019-03-16,Standard Class,Emily Burns,Consumer,United States,Philadelphia,19140.0,East,Chuck Magee,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.9820,3,0.40,-10.7964000000000000,
CA-2017-166338,2017-12-06,2017-12-07,First Class,Mike Pelletier,Home Office,United States,Troy,45373.0,East,Chuck Magee,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.8320,3,0.70,-10.3824000000000000,
CA-2018-160535,2018-11-25,2018-11-30,Standard Class,Barry Pond,Corporate,United States,Plainfield,7060.0,East,Chuck Magee,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4000,4,0.00,67.6080000000000000,
CA-2018-160535,2018-11-25,2018-11-30,Standard Class,Barry Pond,Corporate,United States,Plainfield,7060.0,East,Chuck Magee,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.9200,8,0.00,118.3704000000000000,
CA-2016-122882,2016-09-07,2016-09-13,Standard Class,Sean Braxton,Corporate,United States,Philadelphia,19134.0,East,Chuck Magee,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.7840,1,0.20,-14.5764000000000000,
CA-2016-122882,2016-09-07,2016-09-13,Standard Class,Sean Braxton,Corporate,United States,Philadelphia,19134.0,East,Chuck Magee,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.3820,3,0.40,4.3176000000000000,
CA-2016-122882,2016-09-07,2016-09-13,Standard Class,Sean Braxton,Corporate,United States,Philadelphia,19134.0,East,Chuck Magee,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.3680,2,0.20,8.4736000000000000,
CA-2016-122882,2016-09-07,2016-09-13,Standard Class,Sean Braxton,Corporate,United States,Philadelphia,19134.0,East,Chuck Magee,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.5400,4,0.70,-559.3560000000000000,
CA-2016-128209,2016-11-17,2016-11-22,Standard Class,Greg Tran,Consumer,United States,Buffalo,14215.0,East,Chuck Magee,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.7760,3,0.20,726.5619000000000000,
CA-2016-128209,2016-11-17,2016-11-22,Standard Class,Greg Tran,Consumer,United States,Buffalo,14215.0,East,Chuck Magee,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.8400,10,0.20,-50.0980000000003000,
CA-2017-137897,2017-11-14,2017-11-19,Standard Class,Patrick Jones,Corporate,United States,New York City,10035.0,East,Chuck Magee,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,37.6000,2,0.00,2.2560000000000000,
CA-2017-137897,2017-11-14,2017-11-19,Standard Class,Patrick Jones,Corporate,United States,New York City,10035.0,East,Chuck Magee,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.9000,2,0.00,23.9600000000000000,
CA-2017-137897,2017-11-14,2017-11-19,Standard Class,Patrick Jones,Corporate,United States,New York City,10035.0,East,Chuck Magee,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37.0000,5,0.00,16.6500000000000000,
US-2016-169390,2016-02-07,2016-02-10,Second Class,Chris Selesnick,Corporate,United States,New York City,10024.0,East,Chuck Magee,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.9600,4,0.00,9.7440000000000000,
CA-2017-124891,2017-07-31,2017-07-31,Same Day,Rick Hansen,Consumer,United States,New York City,10024.0,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.6500,7,0.00,762.1845000000000000,
CA-2017-124891,2017-07-31,2017-07-31,Same Day,Rick Hansen,Consumer,United States,New York City,10024.0,East,Chuck Magee,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.7820,7,0.40,-290.8752000000000000,
CA-2017-124891,2017-07-31,2017-07-31,Same Day,Rick Hansen,Consumer,United States,New York City,10024.0,East,Chuck Magee,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.4400,3,0.00,9.3312000000000000,
CA-2018-127236,2018-03-29,2018-04-02,Standard Class,Troy Blackwell,Consumer,United States,Springfield,45503.0,East,Chuck Magee,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.9750,5,0.50,-167.9860000000000000,
CA-2018-127236,2018-03-29,2018-04-02,Standard Class,Troy Blackwell,Consumer,United States,Springfield,45503.0,East,Chuck Magee,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.3760,4,0.40,-36.9544000000000000,
CA-2019-143574,2019-06-29,2019-07-02,First Class,Dan Reichenbach,Corporate,United States,Milford,6460.0,East,Chuck Magee,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.8200,9,0.00,185.2578000000000000,
CA-2019-143574,2019-06-29,2019-07-02,First Class,Dan Reichenbach,Corporate,United States,Milford,6460.0,East,Chuck Magee,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,30.6900,3,0.00,7.9794000000000000,
CA-2019-143574,2019-06-29,2019-07-02,First Class,Dan Reichenbach,Corporate,United States,Milford,6460.0,East,Chuck Magee,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.1600,2,0.00,8.5544000000000000,
CA-2019-120061,2019-11-02,2019-11-07,Second Class,Sharelle Roach,Home Office,United States,Springfield,45503.0,East,Chuck Magee,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.3720,2,0.30,-35.5136000000000000,
CA-2018-115476,2018-03-17,2018-03-17,Same Day,Vivian Mathis,Consumer,United States,Newark,19711.0,East,Chuck Magee,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.9800,2,0.00,62.3904000000000000,
CA-2018-115476,2018-03-17,2018-03-17,Same Day,Vivian Mathis,Consumer,United States,Newark,19711.0,East,Chuck Magee,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.5400,2,0.00,15.9446000000000000,
CA-2018-130911,2018-03-24,2018-03-26,Second Class,Dan Campbell,Consumer,United States,Cleveland,44105.0,East,Chuck Magee,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.4700,3,0.50,-241.1760000000000000,
CA-2018-130911,2018-03-24,2018-03-26,Second Class,Dan Campbell,Consumer,United States,Cleveland,44105.0,East,Chuck Magee,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.6560,2,0.20,1.6324000000000000,
CA-2018-101980,2018-08-19,2018-08-20,First Class,Resi Pцlking,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,146.6880,6,0.20,55.0080000000000000,
CA-2018-101980,2018-08-19,2018-08-20,First Class,Resi Pцlking,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.7840,2,0.20,89.9548000000000000,
CA-2018-101980,2018-08-19,2018-08-20,First Class,Resi Pцlking,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.3200,5,0.20,9.1785000000000000,
CA-2016-141278,2016-06-21,2016-06-24,First Class,Raymond Messe,Consumer,United States,Meriden,6450.0,East,Chuck Magee,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4000,5,0.00,6.2060000000000000,
CA-2018-115525,2018-07-25,2018-07-29,Standard Class,Rick Reed,Corporate,United States,Toledo,43615.0,East,Chuck Magee,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.8800,5,0.20,27.4365000000000000,
CA-2016-127936,2016-09-02,2016-09-04,First Class,Clay Ludtke,Consumer,United States,New York City,10009.0,East,Chuck Magee,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.2400,3,0.00,8.0712000000000000,
CA-2017-116512,2017-04-09,2017-04-14,Standard Class,Mick Crebagga,Consumer,United States,New York City,10024.0,East,Chuck Magee,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.9400,3,0.00,3.0498000000000000,
US-2018-164945,2018-11-22,2018-11-27,Standard Class,Cathy Armstrong,Home Office,United States,New York City,10009.0,East,Chuck Magee,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.2720,8,0.20,46.9952000000000000,
CA-2018-142545,2018-10-28,2018-11-03,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,7109.0,East,Chuck Magee,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4000,5,0.00,15.5520000000000000,
CA-2018-142545,2018-10-28,2018-11-03,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,7109.0,East,Chuck Magee,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.4800,8,0.00,10.8248000000001000,
CA-2018-142545,2018-10-28,2018-11-03,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,7109.0,East,Chuck Magee,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.9100,3,0.00,27.3168000000000000,
CA-2018-142545,2018-10-28,2018-11-03,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,7109.0,East,Chuck Magee,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6000,4,0.00,38.0240000000000000,
CA-2018-142545,2018-10-28,2018-11-03,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,7109.0,East,Chuck Magee,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.2800,1,0.00,6.5688000000000000,
CA-2018-144785,2018-04-18,2018-04-23,Standard Class,Cindy Schnelling,Corporate,United States,New York City,10009.0,East,Chuck Magee,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.9900,3,0.00,2.0271000000000000,
CA-2018-144785,2018-04-18,2018-04-23,Standard Class,Cindy Schnelling,Corporate,United States,New York City,10009.0,East,Chuck Magee,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.8400,1,0.00,1.8468000000000000,
CA-2018-138583,2018-05-24,2018-05-28,Standard Class,Dennis Pardue,Home Office,United States,Philadelphia,19120.0,East,Chuck Magee,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.6560,3,0.20,3.3312000000000000,
CA-2016-104402,2016-06-17,2016-06-23,Standard Class,Duane Benoit,Consumer,United States,Newark,19711.0,East,Chuck Magee,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.9700,3,0.00,31.0059000000000000,
US-2016-118486,2016-04-06,2016-04-08,First Class,Shirley Daniels,Home Office,United States,Philadelphia,19143.0,East,Chuck Magee,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.3040,1,0.20,-2.1896000000000000,
US-2016-118486,2016-04-06,2016-04-08,First Class,Shirley Daniels,Home Office,United States,Philadelphia,19143.0,East,Chuck Magee,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.7640,3,0.40,-36.1116000000000000,
US-2016-118486,2016-04-06,2016-04-08,First Class,Shirley Daniels,Home Office,United States,Philadelphia,19143.0,East,Chuck Magee,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.7840,2,0.20,21.8970000000000000,
CA-2018-124667,2018-11-11,2018-11-16,Standard Class,Bryan Davis,Consumer,United States,New York City,10011.0,East,Chuck Magee,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.9700,3,0.00,14.9925000000000000,
CA-2018-124667,2018-11-11,2018-11-16,Standard Class,Bryan Davis,Consumer,United States,New York City,10011.0,East,Chuck Magee,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.3600,1,0.00,20.8400000000000000,
CA-2019-136448,2019-09-16,2019-09-18,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,19143.0,East,Chuck Magee,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.9760,3,0.20,19.7934000000000000,
CA-2019-136448,2019-09-16,2019-09-18,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,19143.0,East,Chuck Magee,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.5120,3,0.20,2.2512000000000000,
CA-2019-136448,2019-09-16,2019-09-18,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,19143.0,East,Chuck Magee,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.4440,2,0.70,-2.7552000000000000,
CA-2019-136448,2019-09-16,2019-09-18,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,19143.0,East,Chuck Magee,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.1940,2,0.70,-412.6154000000000000,
CA-2019-136448,2019-09-16,2019-09-18,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,19143.0,East,Chuck Magee,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.9840,2,0.20,14.3952000000000000,
US-2018-165505,2018-01-23,2018-01-27,Standard Class,Claudia Bergmann,Corporate,United States,Burlington,,East,Chuck Magee,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.9800,2,0.00,42.9914000000000000,
US-2018-165505,2018-01-23,2018-01-27,Standard Class,Claudia Bergmann,Corporate,United States,Burlington,,East,Chuck Magee,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.0400,6,0.00,2.7336000000000000,
US-2018-165505,2018-01-23,2018-01-27,Standard Class,Claudia Bergmann,Corporate,United States,Burlington,,East,Chuck Magee,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.2900,13,0.00,406.7154000000000000,
CA-2018-131835,2018-07-17,2018-07-21,Standard Class,Matt Collister,Corporate,United States,Perth Amboy,8861.0,East,Chuck Magee,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.6400,2,0.00,45.5392000000000000,
CA-2018-131835,2018-07-17,2018-07-21,Standard Class,Matt Collister,Corporate,United States,Perth Amboy,8861.0,East,Chuck Magee,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,597.0000,3,0.00,280.5900000000000000,
CA-2018-131835,2018-07-17,2018-07-21,Standard Class,Matt Collister,Corporate,United States,Perth Amboy,8861.0,East,Chuck Magee,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.4800,1,0.00,26.6304000000000000,
US-2019-127292,2019-01-19,2019-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,,East,Chuck Magee,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.9200,4,0.00,37.5624000000000000,
US-2019-127292,2019-01-19,2019-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,,East,Chuck Magee,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,12.2800,1,0.00,5.7716000000000000,
US-2019-127292,2019-01-19,2019-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,,East,Chuck Magee,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.9400,3,0.00,152.0232000000000000,
US-2019-127292,2019-01-19,2019-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,,East,Chuck Magee,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.0400,1,0.00,0.9588000000000000,
US-2019-165358,2019-07-18,2019-07-23,Standard Class,Seth Vernon,Consumer,United States,Philadelphia,19134.0,East,Chuck Magee,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.9700,5,0.40,69.9965000000000000,
US-2019-165358,2019-07-18,2019-07-23,Standard Class,Seth Vernon,Consumer,United States,Philadelphia,19134.0,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.7440,4,0.30,-14.1960000000000000,
US-2019-165358,2019-07-18,2019-07-23,Standard Class,Seth Vernon,Consumer,United States,Philadelphia,19134.0,East,Chuck Magee,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.1840,2,0.20,1.1480000000000000,
CA-2017-164623,2017-10-20,2017-10-22,First Class,Maxwell Schwartz,Consumer,United States,New York City,10035.0,East,Chuck Magee,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.5600,2,0.00,11.5432000000000000,
CA-2017-135363,2017-03-28,2017-04-02,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,19120.0,East,Chuck Magee,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.5520,3,0.20,5.4432000000000000,
CA-2017-135363,2017-03-28,2017-04-02,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,19120.0,East,Chuck Magee,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.2320,1,0.20,1.7004000000000000,
